"singular","IP","experimentName","group","picture","response0","see_pl","see_sg","sound1","sound2","time","trialnumber","userCode","userFileName","view","pl.exists","remove","plural","vowel","shape","IPA","responseV","mapping","success","response2","responseMatch","responseShapeMatch","success2"
"b-ndef","200.88.227.64","fixed4b01","iamb","butterfly","nibend-f","false","false",4,NA,2011-11-01 18:07:21,44,"FBT37 200.88.227.64",37,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","e","ee",FALSE,"e-","trochee",FALSE,FALSE
"b-ndef","71.218.62.224","fixed4b01","iamb","bed","b-ndof","false","true",1,1,2011-11-02 12:14:42,14,"PKR98 71.218.62.224",98,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","67.124.10.165","fixed4b01","iamb","earth","b-ndif","false","true",1,NA,2011-11-02 06:07:56,28,"SNG80 67.124.10.165",80,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","i","ei",FALSE,"-i","iamb",TRUE,FALSE
"b-ndef","98.164.215.165","fixed4b01","iamb","elephant","nib-nde","false","true",1,NA,2011-11-01 19:45:09,30,"CAU56 98.164.215.165",56,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","e","ee",FALSE,"-e","iamb",TRUE,FALSE
"b-ndef","173.162.212.50","fixed4b01","iamb","duck","b-ndif","false","true",1,NA,2011-11-02 09:03:03,25,"CBC90 173.162.212.50",90,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","i","ei",FALSE,"-i","iamb",TRUE,FALSE
"b-ndef","67.41.99.209","fixed4b01","trochee","umbrella","","true","true",1,1,2011-11-02 14:57:03,8,"KAR111 67.41.99.209",111,"train.ejs",FALSE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","24.255.35.67","fixed4b01","trochee","truck","b-ndof","false","true",1,NA,2011-11-02 14:34:46,29,"NVU105 24.255.35.67",105,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","108.0.125.68","fixed4b01","trochee","gift","bo-f","false","false",2,NA,2011-11-01 14:25:15,35,"PLV9 108.0.125.68",9,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"o-","trochee",FALSE,FALSE
"b-ndef","68.111.84.165","fixed4b01","iamb","damsel","b-ndof","false","true",2,1,2011-11-01 20:03:17,15,"JFZ62 68.111.84.165",62,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","99.56.220.128","fixed4b01","iamb","cat","b-ndof","false","true",1,3,2011-11-01 18:38:27,11,"QLM45 99.56.220.128",45,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","208.54.90.214","fixed4b01","iamb","acorn","","true","true",1,1,2011-11-02 13:14:23,7,"KVA99 208.54.90.214",99,"train.ejs",FALSE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","173.25.120.68","fixed4b01","iamb","panda","b-ndof","false","true",4,1,2011-11-01 16:37:44,15,"XBQ18 173.25.120.68",18,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","96.39.33.2","fixed4b01","iamb","unicycle","a-nof","false","false",1,NA,2011-11-02 05:57:42,41,"NGI78 96.39.33.2",78,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","72.225.17.119","fixed4b01","iamb","airplane","nib-ndef","false","true",1,NA,2011-11-01 19:47:02,27,"PTW56 72.225.17.119",56,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","e","ee",FALSE,"-e","iamb",TRUE,FALSE
"b-ndef","152.2.218.131","fixed4b01","iamb","dinosaur","b-ndof","false","true",1,1,2011-11-02 06:05:24,15,"JDI79 152.2.218.131",79,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","75.21.87.84","fixed4b01","iamb","damsel","","true","true",1,1,2011-11-01 16:36:33,8,"MCN19 75.21.87.84",19,"train.ejs",FALSE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","71.197.29.166","fixed4b01","iamb","coconut","b-ndif","false","true",1,NA,2011-11-01 18:45:34,22,"THK48 71.197.29.166",48,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","i","ei",FALSE,"-i","iamb",TRUE,FALSE
"b-ndef","24.73.0.252","fixed4b01","iamb","umbrella","b-ndof","false","true",1,1,2011-11-01 16:53:10,16,"BTX21 24.73.0.252",21,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","165.123.204.47","fixed4b01","iamb","clown","","true","true",1,1,2011-11-01 19:51:02,6,"YWK60 165.123.204.47",60,"train.ejs",FALSE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","97.97.150.33","fixed4b01","iamb","candle","bendif","false","false",1,NA,2011-11-01 17:25:39,47,"OKA34 97.97.150.33",34,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","98.228.99.214","fixed4b01","trochee","earth","b-ndof","false","true",1,NA,2011-11-02 14:59:35,23,"TBI109 98.228.99.214",109,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","189.34.55.57","fixed4b01","iamb","couch","bund-f","false","false",2,NA,2011-11-02 05:02:29,42,"BFY71 189.34.55.57",71,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","u","eu",FALSE,"u-","trochee",FALSE,FALSE
"b-ndef","108.2.82.178","fixed4b01","iamb","snake","nib-ndef","false","true",1,NA,2011-11-02 09:07:45,22,"XGH91 108.2.82.178",91,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","e","ee",FALSE,"-e","iamb",TRUE,FALSE
"b-ndef","189.34.55.57","fixed4b01","iamb","plant","b-ndof","false","true",1,NA,2011-11-02 05:04:29,30,"BSH72 189.34.55.57",72,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","173.202.69.87","fixed4b01","trochee","cake","b-ndof","false","true",1,NA,2011-11-02 14:12:45,21,"VPX101 173.202.69.87",101,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","184.1.39.101","fixed4b01","iamb","skull","ben-df","false","false",2,NA,2011-11-01 19:53:27,48,"SQU56 184.1.39.101",56,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","e","ee",FALSE,"e-","trochee",FALSE,FALSE
"b-ndef","208.54.39.132","fixed4b01","iamb","house","","true","true",1,1,2011-11-01 17:09:41,5,"ZCC30 208.54.39.132",30,"train.ejs",FALSE,FALSE,"b-ndof","e","iamb","bəndef","","e",FALSE,"","",FALSE,FALSE
"b-ndef","76.20.42.195","fixed4b01","trochee","clock","b-ndof","false","true",1,NA,2011-11-01 16:51:13,20,"BSF23 76.20.42.195",23,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","75.109.143.146","fixed4b01","trochee","dragon","b-ndof","false","false",7,NA,2011-11-01 18:54:16,36,"REN49 75.109.143.146",49,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","76.200.133.109","fixed4b01","iamb","boat","b-ndof","false","true",1,1,2011-11-01 17:20:48,16,"GCI34 76.200.133.109",34,"train.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","o","eo",TRUE,"-o","iamb",TRUE,TRUE
"b-ndef","71.215.177.196","fixed4b01","trochee","gun","nibind-f","false","false",3,NA,2011-11-01 18:16:10,40,"XQS40 71.215.177.196",40,"test.ejs",TRUE,FALSE,"b-ndof","e","iamb","bəndef","i","ei",FALSE,"i-","trochee",FALSE,FALSE
"b-tak","50.8.10.85","fixed4b01","iamb","castle","nib-tak","false","true",1,1,2011-11-02 06:46:11,18,"UAT89 50.8.10.85",89,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","67.124.10.165","fixed4b01","iamb","couch","b-tok","false","false",1,NA,2011-11-02 06:09:40,37,"SNG80 67.124.10.165",80,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"b-tak","67.86.79.15","fixed4b01","iamb","icecream","nib-tak","false","true",1,NA,2011-11-02 04:52:31,22,"VHL70 67.86.79.15",70,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","173.162.212.50","fixed4b01","iamb","sun","b-tik","false","true",1,NA,2011-11-02 09:03:23,28,"CBC90 173.162.212.50",90,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","i","ai",FALSE,"-i","iamb",TRUE,FALSE
"b-tak","208.54.86.252","fixed4b01","trochee","coffee","nib-tak","false","true",2,1,2011-11-02 15:32:27,10,"FQL112 208.54.86.252",112,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","216.218.120.126","fixed4b01","iamb","squirrel","b-tik","false","true",1,NA,2011-11-01 18:18:41,24,"IQC41 216.218.120.126",41,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","i","ai",FALSE,"-i","iamb",TRUE,FALSE
"b-tak","96.243.60.207","fixed4b01","iamb","hat","nib-tak","false","true",2,1,2011-11-01 19:44:34,18,"KEB55 96.243.60.207",55,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","76.94.100.202","fixed4b01","iamb","clock","nib-tok","false","false",1,NA,2011-11-02 12:16:29,41,"VTX97 76.94.100.202",97,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"b-tak","50.82.4.160","fixed4b01","trochee","dragon","nib-tak","false","true",1,1,2011-11-01 14:12:03,9,"EXE6 50.82.4.160",6,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","189.34.55.57","fixed4b01","iamb","horse","nib-tak","false","false",2,NA,2011-11-02 05:05:20,35,"BSH72 189.34.55.57",72,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","173.70.86.63","fixed4b01","trochee","hat","nibut-k","false","false",1,NA,2011-11-01 19:53:54,41,"HZB59 173.70.86.63",59,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","u","au",FALSE,"u-","trochee",FALSE,FALSE
"b-tak","97.114.74.163","fixed4b01","trochee","racket","ob-tak","false","true",1,NA,2011-11-01 19:43:25,34,"LFD52 97.114.74.163",52,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","68.191.178.26","fixed4b01","trochee","phone","nib-tak","false","true",1,NA,2011-11-02 14:12:20,26,"SZJ100 68.191.178.26",100,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","76.177.73.208","fixed4b01","trochee","dinosaur","nib-tak","false","true",1,NA,2011-11-01 17:12:17,34,"HAX29 76.177.73.208",29,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","174.126.133.36","fixed4b01","trochee","umbrella","nib-tak","false","true",1,1,2011-11-01 14:44:20,17,"RKQ14 174.126.133.36",14,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","99.156.238.151","fixed4b01","trochee","coconut","nibi-tuk","false","false",1,NA,2011-11-01 14:20:59,41,"JBQ8 99.156.238.151",8,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","122.203.92.186","fixed4b01","trochee","elephant","nib-tak","false","true",1,2,2011-11-01 19:49:06,9,"EPS59 122.203.92.186",59,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","68.110.240.160","fixed4b01","trochee","turtle","nib-tak","false","true",1,1,2011-11-01 16:37:07,13,"IHZ19 68.110.240.160",19,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","165.123.204.47","fixed4b01","iamb","backpack","nib-tak","false","true",1,NA,2011-11-01 19:54:48,28,"YWK60 165.123.204.47",60,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","108.70.71.53","fixed4b01","iamb","bag","nib-tak","false","true",1,1,2011-11-01 16:47:47,16,"NHQ22 108.70.71.53",22,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","70.174.173.33","fixed4b01","iamb","bed","b-tek","false","true",1,NA,2011-11-02 05:12:49,32,"IJO73 70.174.173.33",73,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","e","ae",FALSE,"-e","iamb",TRUE,FALSE
"b-tak","75.109.143.146","fixed4b01","trochee","tree","nib-tak","false","true",1,NA,2011-11-01 18:53:09,33,"REN49 75.109.143.146",49,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","98.209.144.108","fixed4b01","trochee","superhero","nib-tak","false","true",1,1,2011-11-01 18:10:46,10,"NJH41 98.209.144.108",41,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","71.192.161.210","fixed4b01","trochee","bed","","true","true",1,1,2011-11-01 14:09:56,8,"YXK4 71.192.161.210",4,"train.ejs",FALSE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","144.89.189.131","fixed4b01","iamb","tv","b-tek","false","false",1,NA,2011-11-01 18:29:59,47,"GQI44 144.89.189.131",44,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","e","ae",FALSE,"-e","iamb",TRUE,FALSE
"b-tak","50.13.201.36","fixed4b01","trochee","coconut","nib-tak","false","true",1,1,2011-11-01 20:17:05,10,"WYQ66 50.13.201.36",66,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","189.34.55.57","fixed4b01","iamb","panda","nib-tak","false","false",3,NA,2011-11-02 05:03:18,47,"BFY71 189.34.55.57",71,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","64.134.228.2","fixed4b01","trochee","cards","itak","false","false",1,NA,2011-11-01 17:20:23,45,"BAK32 64.134.228.2",32,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","216.134.251.175","fixed4b01","trochee","clock","nib-tak","false","true",1,1,2011-11-01 16:46:15,12,"VDG20 216.134.251.175",20,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","69.207.36.82","fixed4b01","trochee","earth","","true","true",1,1,2011-11-01 18:01:03,5,"VTK38 69.207.36.82",38,"train.ejs",FALSE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","209.6.29.139","fixed4b01","iamb","sumo","nib-tak","false","true",1,1,2011-11-01 18:16:53,19,"ZPH42 209.6.29.139",42,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","184.1.39.101","fixed4b01","iamb","lion","nibe-t","false","false",2,NA,2011-11-01 19:52:24,44,"SQU56 184.1.39.101",56,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","e","ae",FALSE,"e-","trochee",FALSE,FALSE
"b-tak","173.25.120.68","fixed4b01","iamb","penguin","","true","true",1,1,2011-11-01 16:35:24,6,"XBQ18 173.25.120.68",18,"train.ejs",FALSE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","24.179.68.128","fixed4b01","iamb","balloon","nib-tak","false","true",1,1,2011-11-02 12:12:22,14,"TPT97 24.179.68.128",97,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","24.5.222.97","fixed4b01","trochee","lantern","b-tuk","false","false",2,NA,2011-11-02 14:49:09,36,"HOD107 24.5.222.97",107,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","u","au",FALSE,"-u","iamb",TRUE,FALSE
"b-tak","66.212.221.41","fixed4b01","iamb","superhero","nib-tak","false","true",1,NA,2011-11-01 19:48:08,25,"PXS54 66.212.221.41",54,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","75.21.87.84","fixed4b01","iamb","anteater","nib-tak","false","true",1,1,2011-11-01 16:37:43,12,"MCN19 75.21.87.84",19,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","69.253.145.89","fixed4b01","trochee","backpack","b-tuk","false","false",1,NA,2011-11-02 14:36:57,49,"RXQ103 69.253.145.89",103,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","u","au",FALSE,"-u","iamb",TRUE,FALSE
"b-tak","68.111.84.165","fixed4b01","iamb","panda","nib-tok","false","true",1,1,2011-11-01 20:01:34,10,"JFZ62 68.111.84.165",62,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"b-tak","71.254.88.120","fixed4b01","iamb","coffee","b-tok","false","false",3,NA,2011-11-01 18:10:53,40,"ONH36 71.254.88.120",36,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"b-tak","139.140.210.147","fixed4b01","trochee","trampoline","nib-tak","false","true",1,NA,2011-11-01 17:17:32,29,"LUT31 139.140.210.147",31,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","68.83.216.46","fixed4b01","trochee","palm","nibe-tak","false","false",2,NA,2011-11-01 18:31:32,35,"HYE44 68.83.216.46",44,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"b-tak","65.50.34.222","fixed4b01","iamb","turtle","nib-tak","false","true",1,1,2011-11-02 10:42:00,18,"WIZ95 65.50.34.222",95,"train.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"b-tak","108.43.142.13","fixed4b01","trochee","truck","b-tuk","false","false",1,NA,2011-11-02 14:50:34,36,"GNQ108 108.43.142.13",108,"test.ejs",TRUE,FALSE,"b-takni","a","iamb","bətak","u","au",FALSE,"-u","iamb",TRUE,FALSE
"b-tak","68.36.27.194","fixed4b01","trochee","teddy","","true","true",1,1,2011-11-01 14:24:10,8,"IVC11 68.36.27.194",11,"train.ejs",FALSE,FALSE,"b-takni","a","iamb","bətak","","a",FALSE,"","",FALSE,FALSE
"bal-d","67.41.99.209","fixed4b01","trochee","truck","nibal-d","false","true",1,NA,2011-11-02 15:01:24,33,"KAR111 67.41.99.209",111,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","98.231.56.109","fixed4b01","iamb","camera","balid","false","false",2,NA,2011-11-02 10:46:57,46,"MXA96 98.231.56.109",96,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","24.179.68.128","fixed4b01","iamb","llama","nibal-d","false","true",1,1,2011-11-02 12:12:59,16,"TPT97 24.179.68.128",97,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","97.114.74.163","fixed4b01","trochee","monkey","nibal-d","false","true",1,3,2011-11-01 19:33:02,11,"LFD52 97.114.74.163",52,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","74.243.216.236","fixed4b01","trochee","elmo","bol-d","false","false",2,NA,2011-11-02 15:03:43,37,"UJA110 74.243.216.236",110,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","o","ao",FALSE,"o-","trochee",TRUE,FALSE
"bal-d","74.141.100.247","fixed4b01","trochee","lantern","nibali-d","false","false",2,NA,2011-11-01 17:35:42,45,"GCH35 74.141.100.247",35,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","24.98.219.158","fixed4b01","iamb","plant","nbal-d","false","true",1,NA,2011-11-02 09:21:56,20,"JBR93 24.98.219.158",93,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","173.162.212.50","fixed4b01","iamb","teddy","nibal-d","false","true",1,NA,2011-11-02 09:02:21,20,"CBC90 173.162.212.50",90,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","71.192.161.210","fixed4b01","trochee","rainbow","nibal-d","false","true",1,NA,2011-11-01 14:14:37,29,"YXK4 71.192.161.210",4,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","96.39.33.2","fixed4b01","iamb","flower","nibal-d","false","true",1,NA,2011-11-02 05:56:40,34,"NGI78 96.39.33.2",78,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","71.200.59.119","fixed4b01","iamb","score","nmbal-d","false","true",1,2,2011-11-02 05:47:46,13,"XHV78 71.200.59.119",78,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","200.88.227.64","fixed4b01","iamb","snake","","true","true",3,1,2011-11-01 17:54:53,7,"FBT37 200.88.227.64",37,"train.ejs",FALSE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","50.51.6.133","fixed4b01","trochee","candle","bilip","false","false",1,NA,2011-11-01 16:46:09,43,"CFX18 50.51.6.133",18,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","99.26.140.227","fixed4b01","trochee","rainbow","bil-d","false","true",1,NA,2011-11-01 16:35:22,30,"TKP17 99.26.140.227",17,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","i","ai",FALSE,"i-","trochee",TRUE,FALSE
"bal-d","144.89.189.131","fixed4b01","iamb","elmo","jis-bald","false","true",1,1,2011-11-01 18:25:06,12,"GQI44 144.89.189.131",44,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","208.54.86.252","fixed4b01","trochee","hippo","nibal-d","false","false",3,NA,2011-11-02 15:38:43,39,"FQL112 208.54.86.252",112,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","69.43.129.125","fixed4b01","trochee","lantern","nei-bald","false","true",1,1,2011-11-01 17:08:03,15,"GNS28 69.43.129.125",28,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","96.242.15.124","fixed4b01","trochee","dragon","bol-d","false","true",1,NA,2011-11-01 16:28:19,22,"FTK16 96.242.15.124",16,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","o","ao",FALSE,"o-","trochee",TRUE,FALSE
"bal-d","189.34.55.57","fixed4b01","iamb","damsel","nibal-d","false","true",1,1,2011-11-02 04:56:23,15,"BFY71 189.34.55.57",71,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","71.190.34.67","fixed4b01","trochee","clown","bil-ad","false","false",1,NA,2011-11-01 16:49:25,47,"RYP21 71.190.34.67",21,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","74.89.75.130","fixed4b01","trochee","ball","nibal-d","false","true",1,1,2011-11-01 14:14:19,14,"MQU6 74.89.75.130",6,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","24.5.222.97","fixed4b01","trochee","sumo","nibal-d","false","true",1,2,2011-11-02 14:41:55,11,"HOD107 24.5.222.97",107,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","68.36.27.194","fixed4b01","trochee","apple","nibal-d","false","true",1,1,2011-11-01 14:25:47,17,"IVC11 68.36.27.194",11,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","71.254.88.120","fixed4b01","iamb","monkey","nibal-d","false","true",1,NA,2011-11-01 18:08:26,28,"ONH36 71.254.88.120",36,"test.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","24.20.45.219","fixed4b01","trochee","palm","nibal-d","false","true",1,1,2011-11-01 14:17:56,10,"ZXC8 24.20.45.219",8,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"bal-d","96.243.60.207","fixed4b01","iamb","cards","","true","true",1,1,2011-11-01 19:41:25,5,"KEB55 96.243.60.207",55,"train.ejs",FALSE,FALSE,"bal-dni","a","trochee","baləd","","a",FALSE,"","",FALSE,FALSE
"bal-d","98.66.44.252","fixed4b01","iamb","skull","nibal-d","false","true",1,1,2011-11-01 18:44:08,17,"QBS46 98.66.44.252",46,"train.ejs",TRUE,FALSE,"bal-dni","a","trochee","baləd","a","aa",FALSE,"a-","trochee",TRUE,FALSE
